484	2390	31
484	2595	6
484	666	3
484	574	3
485	2917	6
485	885	8
485	1904	7
485	1663	10
485	2406	4
485	485	1
485	853	8
485	1160	17
485	1116	3
486	1502	4
486	3266	4
486	590	9
486	2499	61
486	1432	68
486	1999	8
486	2162	12
486	2163	4
486	1504	4
486	2690	3
486	486	21
486	2358	31
486	447	2
486	2438	41
486	442	2
486	1638	63
486	2221	3
486	2015	11
486	2771	17
486	956	29
486	1648	7
486	1220	4
486	1408	7
486	1412	46
486	2188	2
486	579	7
486	1309	6
486	2907	2
486	2360	2
486	1902	59
3056	108	7
487	2157	2
487	659	3
487	860	2
487	834	3
487	1596	2
487	3191	3
487	2793	2
487	701	2
487	1060	2
487	2049	3
487	1836	2
487	1498	2
487	2844	2
487	2955	2
487	2139	2
487	2269	2
488	2043	3
488	826	5
488	796	6
488	1332	2
488	651	12
488	488	2
488	1783	20
489	2259	16
489	1013	2
489	227	2
489	1068	2
489	2732	4
489	3082	4
489	665	3
489	1135	2
489	2566	2
489	3085	3
489	3287	2
489	489	1
489	1691	5
489	2133	4
490	2163	4
490	999	2
490	579	3
491	815	3
491	2246	3
492	771	7
492	2011	15
492	1056	14
492	1856	2
492	3115	7
492	3142	7
492	3206	8
492	668	6
492	2596	9
492	1964	6
492	3301	8
492	981	7
492	1936	9
492	2154	6
492	1371	11
492	1542	7
493	887	7
493	1352	15
493	560	2
493	2539	10
494	2239	9
494	1504	28
494	2906	10
494	1382	2
494	3009	9
494	1034	18
494	693	9
494	3266	3
494	2771	9
494	3287	11
494	1591	14
494	2240	9
494	1633	9
494	1759	9
494	2845	10
495	1316	3
496	895	8
496	2757	2
496	806	2
496	2595	4
496	1995	5
497	497	3
497	2170	4
497	2016	4
2258	748	4
499	2534	4
500	1186	2
2650	3239	13
2650	2790	2
2650	2398	2
502	502	1
502	2534	4
503	1252	4
503	3164	3
504	1509	10
506	1220	7
506	1532	11
506	2116	4
506	1126	11
506	2196	2
506	2620	3
506	796	5
506	1312	6
506	2539	2
506	1480	15
506	2048	34
506	1566	2
506	2816	9
506	2711	2
506	1648	4
506	673	5
506	1167	4
506	2314	5
506	2755	3
507	3022	6
507	2920	5
507	1894	2
507	1689	5
507	2085	6
508	2412	3
509	1509	11
509	1921	4
509	2703	3
509	2660	2
510	1613	3
510	2677	5
512	512	2
512	1662	3
512	1508	3
512	2900	4
512	655	7
512	2683	2
512	2518	2
512	1996	2
512	2639	3
512	2438	8
512	1533	2
512	1444	3
512	2061	2
512	3041	2
512	2022	3
512	3090	2
512	2776	10
512	3205	14
512	1260	6
512	3310	13
512	2888	2
512	524	3
513	2673	2
513	1926	3
513	3160	2
513	2947	3
513	2677	3
513	2566	2
513	1425	3
513	2058	10
513	1818	6
513	513	4
513	3287	2
513	2739	3
513	655	3
513	1878	5
513	1622	2
513	2916	2
513	3239	2
513	2790	2
513	1013	2
513	2208	5
513	1558	5
513	936	7
513	665	4
513	1135	3
513	1595	2
513	1040	4
513	1049	2
513	694	4
513	1578	2
513	1437	3
513	227	2
513	1572	3
513	1575	3
513	385	2
513	2177	5
513	1739	2
513	1691	2
513	1217	2
513	2259	3
513	2983	5
513	1884	10
513	2071	5
513	906	7
513	731	6
513	1116	2
513	1170	2
513	1068	2
513	574	4
513	194	2
513	809	16
513	2612	7
513	2132	6
513	2239	5
513	2365	2
513	1759	9
513	806	2
513	2999	2
514	882	6
514	1562	5
514	2223	13
514	2687	9
514	650	5
514	514	2
514	1508	2
514	2227	10
514	1452	7
514	2582	2
515	1467	3
515	2074	11
515	2245	10
515	545	16
515	962	6
515	3218	48
515	2358	22
515	712	11
515	1909	12
515	2768	49
515	1073	9
515	2445	9
515	225	3
515	1657	13
515	941	11
515	1853	11
515	1648	2
3255	2765	4
3255	1874	6
3255	2470	8
3255	2248	4
516	1373	5
516	1081	3
516	2199	11
516	1816	3
516	578	15
516	2601	2
516	656	6
516	1824	4
516	2154	3
516	2317	3
516	1936	5
516	2369	2
516	668	6
516	1153	5
516	229	2
516	2020	3
516	2447	3
516	2474	6
516	683	4
516	573	2
516	3202	4
516	734	11
516	516	2
516	1920	2
517	860	7
518	1902	8
518	3167	35
518	3140	4
518	725	3
518	2250	11
518	3179	2
518	518	3
518	1382	10
518	608	18
518	1401	17
520	1254	18
521	378	2
521	909	8
521	826	5
521	2601	6
523	996	9
524	2888	3
524	1260	7
524	2900	4
524	655	9
524	2683	3
524	1286	2
524	501	4
524	1996	3
524	2438	8
524	1533	3
524	3249	6
524	1444	3
524	2061	3
524	2518	3
524	3041	3
524	2776	4
524	625	3
524	2639	3
524	1069	2
524	3205	18
524	2610	6
524	3276	2
524	3310	5
524	3090	3
524	524	1
525	1186	4
525	1668	11
525	693	2
526	2246	2
527	716	2
527	2790	2
527	1298	6
527	1296	2
527	2959	2
527	404	4
527	2046	2
527	1299	2
527	2539	6
527	1944	14
527	1577	6
527	596	2
527	2346	2
527	2043	8
527	1795	2
527	2715	2
527	1326	2
527	2945	4
528	1254	17
528	2596	6
529	2913	16
529	529	2
530	530	1
530	2596	13
530	1056	13
530	2394	3
530	2511	4
531	895	6
531	1566	3
531	1577	12
532	2677	7
532	1003	2
532	1816	4
3138	3138	3
3138	558	3
534	1296	2
534	1636	2
534	1070	3
534	2212	3
534	3229	2
534	2078	2
534	1613	2
534	2632	3
535	2046	2
535	2913	2
535	2150	2
3159	1855	2
3159	1181	6
3159	746	2
3159	1013	2
3159	1403	2
3159	2306	2
3159	1425	2
3159	1739	2
3159	2365	2
3159	2999	2
537	826	6
537	1254	22
538	3226	4
538	738	3
538	1286	3
538	2904	4
538	1691	3
538	665	4
538	1893	3
538	1337	4
538	3170	4
538	3246	3
538	1736	4
538	1788	4
538	1625	4
538	1306	3
538	2442	6
538	2589	3
538	2229	3
538	732	3
538	2766	3
538	1602	3
538	1748	5
538	2992	3
538	1697	5
538	2784	4
538	2444	3
538	1266	3
1689	1998	3
1689	2673	3
1689	1029	2
1689	3022	9
1689	1425	3
1689	1037	2
1689	2975	5
1689	2850	5
1689	1894	2
1689	1293	6
1689	1900	14
1689	2865	5
1689	2919	10
1689	2920	7
1689	1793	3
1689	1689	2
1689	3264	7
1689	3098	4
1689	1414	8
1689	740	2
1689	1556	3
1689	2085	3
540	2283	2
541	1594	16
541	3079	2
545	2329	8
545	684	4
545	2245	6
545	545	3
545	3311	4
545	1943	3
545	2891	4
545	2358	49
545	2821	3
545	2109	7
545	1073	6
545	878	14
545	2768	20
545	681	3
545	1853	4
546	2378	18
546	546	2
546	1652	26
546	3320	12
546	963	11
546	2852	22
546	2625	29
547	1557	3
548	2677	3
548	2783	4
743	3182	8
743	1783	11
550	1181	6
550	404	4
551	829	4
551	948	11
551	1662	4
551	1234	4
551	1019	5
551	1391	12
551	1851	3
551	2713	5
551	551	7
552	1302	3
553	553	3
553	1509	11
553	1391	8
553	2383	3
3271	2188	3
3271	3271	2
557	1508	21
557	557	1
291	3284	2
559	1449	2
559	1070	3
559	559	1
559	976	3
559	3087	5
560	887	7
560	3139	2
560	2959	6
560	404	2
560	2596	10
560	1773	3
560	1352	32
560	1810	4
560	998	16
561	1502	10
561	3095	39
561	3067	4
561	1382	4
561	3320	4
561	2735	3
561	2704	4
561	2250	94
561	2109	4
561	3167	2
561	2675	2
561	2110	6
561	3279	5
561	2833	23
1024	1508	23
562	2917	7
562	2011	3
562	562	21
562	948	6
562	1128	5
562	1081	3
562	3273	6
562	1816	6
562	578	12
562	3115	2
562	1744	4
563	745	9
563	563	1
563	3259	2
563	1435	4
564	2672	33
564	1027	16
564	2621	8
564	2193	11
564	1427	11
564	895	7
564	1038	7
564	2204	13
564	1995	4
564	1830	9
564	2806	8
564	1779	8
564	1049	7
564	762	8
564	1482	9
564	2857	12
564	3075	8
564	2006	11
564	1203	8
564	2757	3
564	2064	7
564	1057	22
564	564	8
564	2595	4
564	2540	8
564	1912	8
564	865	9
564	1539	10
564	625	16
564	2351	8
564	1171	8
564	1550	9
564	753	8
564	2513	10
564	2578	23
565	2745	9
565	2539	8
567	1884	5
567	2745	6
567	428	30
567	2992	3
567	738	7
567	2766	7
567	2259	8
567	3261	30
567	2373	13
567	2760	17
567	2718	8
567	2925	33
567	1625	8
567	1286	6
567	567	10
568	1509	9
569	3253	10
569	2563	6
569	1478	20
569	1549	2
569	863	2
569	2293	3
569	569	1
569	2346	2
566	2601	3
571	3034	4
571	1128	5
571	583	2
571	1851	5
572	572	1
572	1085	5
572	3175	7
572	2390	3
572	2343	2
572	1874	6
572	895	7
572	2984	2
572	968	2
572	1418	3
573	1126	2
573	1340	3
573	2837	8
573	1704	2
573	3225	2
573	3057	3
573	578	3
573	1566	23
573	2516	2
573	1936	3
573	1210	2
573	1626	2
573	2106	4
573	602	3
573	1365	2
573	2586	3
573	673	5
573	999	2
573	2438	3
573	2596	2
573	2441	4
573	2772	4
573	1407	4
573	1015	3
573	2285	2
573	2005	4
573	573	1
573	3270	3
573	1857	4
573	2782	4
573	2499	4
573	2187	6
573	2189	2
573	2785	4
1190	2982	2
1190	2510	3
575	3079	2
49	176	2
577	1028	5
577	1183	2
577	1126	7
577	3222	3
577	1277	2
577	796	3
577	3227	3
577	1925	4
577	2740	2
577	2741	4
577	1777	9
577	2574	2
577	1882	2
577	2556	3
577	2163	2
577	2109	7
577	1186	23
577	999	2
577	1531	3
577	792	5
577	1532	6
577	2015	3
577	2537	2
577	909	3
577	3256	5
577	1519	3
577	678	5
577	2596	3
577	1355	2
577	2346	9
577	2582	2
577	1025	6
577	871	14
577	2455	4
577	577	2
577	3209	3
577	2728	5
577	1228	29
577	788	14
2840	2531	2
2840	1128	8
579	1886	7
579	1503	15
579	2162	8
579	1276	6
579	1478	14
579	1673	3
579	2499	35
579	383	6
579	2358	7
579	938	3
579	2048	10
579	593	4
579	2214	4
579	863	7
579	956	5
579	2293	6
1850	1594	16
581	1508	23
582	728	10
582	2547	3
582	3263	4
582	2619	4
582	791	3
582	582	2
582	1764	3
582	1186	3
582	631	5
582	430	5
582	1576	3
582	2666	6
582	1753	4
582	1225	4
582	2129	4
582	1354	5
582	2969	5
582	2241	3
582	1671	9
583	2671	2
583	2464	2
583	1030	2
583	2369	4
583	748	8
583	2676	12
583	2890	2
583	1851	5
583	981	2
583	3169	2
583	1880	2
583	2959	6
583	1128	6
583	901	2
583	3301	3
583	1580	8
583	2696	3
583	1534	2
583	607	3
583	1356	4
583	2075	4
583	2186	2
583	1366	2
583	786	2
583	917	4
583	583	1
583	2730	2
584	1343	2
584	909	8
584	1580	8
584	2688	6
585	3157	12
585	1031	6
585	585	5
585	3175	9
585	1546	2
585	2385	3
585	2291	5
585	2473	2
585	2228	4
2698	2821	4
2698	2690	5
2698	2455	40
2698	1411	49
133	1238	4
133	826	5
133	2889	2
133	2596	14
133	43	5
133	2913	16
133	2765	3
588	826	4
588	1976	2
588	651	8
588	2032	2
588	2596	8
588	1783	10
589	3132	8
589	1577	4
590	972	3
590	1126	9
590	1616	5
590	838	5
590	590	7
590	2625	5
590	1502	5
590	982	2
590	1667	5
590	2163	3
590	2109	4
590	1532	9
590	769	4
590	1003	2
590	2221	5
590	905	5
590	2778	4
590	2597	5
590	533	7
590	1799	5
590	2185	5
590	1751	5
590	1309	9
590	1310	13
590	3212	5
590	2039	9
591	1186	2
591	685	4
591	591	3
592	2532	3
592	1519	4
592	3256	5
592	592	1
592	1025	5
592	1783	5
593	972	4
593	1116	2
593	1660	5
593	1221	2
593	1223	2
593	2488	16
593	2323	2
593	2213	3
593	442	50
593	1678	2
593	593	1
593	1795	16
593	3087	2
593	1951	2
593	1798	2
593	1648	8
164	763	2
2953	2953	3
595	2945	4
596	716	3
596	2684	3
596	2478	2
596	1070	5
596	3275	2
596	1500	2
596	1124	2
597	1884	4
598	1613	2
599	796	2
599	2539	9
600	2672	9
600	1925	4
600	1126	23
600	747	62
600	1613	12
600	2677	6
600	3266	2
600	1508	2
600	2048	4
600	3167	3
600	655	87
600	1884	19
600	2162	6
600	2690	4
600	3179	52
600	385	4
600	3082	7
600	2015	28
600	3261	9
600	2133	3
600	3267	3
600	1411	7
600	1818	6
600	2000	3
600	1310	40
600	996	4
600	408	4
600	2191	4
602	3029	2
602	676	2
602	602	1
219	2514	2
219	3205	15
219	2438	6
219	219	1
604	782	2
604	1756	2
605	1319	2
605	2162	5
605	2370	3
605	905	3
605	747	5
605	3144	3
605	1657	20
606	3032	12
606	1254	16
606	3183	2
606	606	2
606	897	4
607	917	8
607	2875	4
607	2075	3
607	1021	9
607	1128	7
607	836	6
607	1851	5
607	59	2
607	1391	6
607	3180	2
607	961	3
607	3231	4
607	2020	7
608	2073	10
608	2250	7
608	3167	30
608	1382	16
608	608	10
608	1401	15
609	3320	2
609	1503	11
609	708	3
251	1088	6
251	251	2
251	2662	4
611	2757	4
611	2259	4
611	2043	3
611	2595	6
611	666	8
611	1427	3
611	1662	22
611	1368	5
611	1578	8
613	3266	4
613	3040	2
614	2900	5
614	1508	4
614	1260	7
615	2379	3
615	1021	2
615	1980	2
615	108	8
615	1087	2
616	2234	4
616	1003	5
616	1514	2
292	1508	23
619	2197	2
620	1613	2
620	2677	3
620	620	1
622	2240	14
622	2998	3
622	820	3
1676	2887	12
1676	1829	2
1676	2043	5
1676	1092	8
1676	2913	19
1676	2868	12
1676	2596	9
1676	1676	6
1676	1872	17
1676	1077	17
1676	1696	13
1676	3062	13
1676	1513	14
1676	1344	7
1676	2642	14
623	2757	2
623	895	7
623	2595	7
623	1995	5
623	623	1
624	1303	3
624	2744	4
625	2672	11
625	3221	11
625	2677	2
625	1662	7
625	2739	6
625	895	7
625	1995	3
625	3185	10
625	2578	3
625	3294	4
625	3239	10
625	3276	3
625	762	4
625	2757	2
625	2272	7
625	1057	3
625	2595	4
625	865	20
625	2398	4
625	625	2
625	1069	3
625	1286	3
625	2360	3
625	2934	9
339	926	3
339	1071	3
339	2477	15
339	1999	8
339	882	6
339	2480	2
339	1233	4
339	2119	2
339	1801	2
339	1508	2
339	2516	2
339	1484	10
339	2079	2
627	1500	3
346	402	3
346	1164	6
346	3303	8
630	1611	2
630	1224	3
630	630	3
630	1186	5
630	2043	7
630	3256	6
630	2225	5
630	1874	5
630	3215	4
630	2745	3
631	728	15
631	2969	6
631	1611	4
631	992	7
631	2631	3
631	1906	3
631	1186	3
631	631	4
631	1354	3
631	632	4
631	1577	4
631	2666	8
631	1753	3
631	1225	8
631	3048	3
631	959	5
631	2616	4
631	1953	3
631	2727	9
631	1671	3
633	882	8
633	633	1
633	2549	10
633	2677	3
633	2687	8
634	43	4
634	2913	16
634	2043	6
634	634	2
635	886	3
635	2044	4
635	1616	2
635	2091	9
635	3109	7
635	1883	2
635	1886	2
635	2907	57
635	3241	2
635	417	2
635	1359	4
635	942	3
635	1584	3
635	635	1
635	2452	4
635	2597	12
635	2984	2
635	539	8
635	2282	4
635	533	11
635	1692	9
635	2821	7
635	3321	9
635	1755	11
635	387	3
635	3212	5
636	1554	2
636	1594	22
637	637	1
637	1251	7
637	909	9
637	1442	2
639	2913	16
640	2601	5
640	909	5
640	2688	8
640	3072	3
640	2596	8
641	1910	3
641	2611	2
642	1508	3
643	860	2
644	644	1
644	2799	4
644	2375	8
646	404	2
647	2276	5
647	1031	2
649	728	5
649	1611	4
649	1186	2
649	2666	2
649	1225	2
649	3312	2
649	2905	3
649	2969	4
649	3051	4
650	882	7
650	847	3
650	2223	3
650	2687	14
650	650	2
650	2398	2
651	1610	8
651	3248	9
651	748	18
651	2370	3
651	651	11
651	1934	26
651	2048	2
651	994	20
651	3028	8
651	877	10
651	1783	18
651	1682	11
651	1151	9
651	3032	9
651	3080	10
651	2596	9
651	2393	10
651	3038	11
651	2451	12
651	916	9
651	2183	10
651	1976	18
651	2931	11
651	2032	13
651	904	10
652	1338	3
653	833	6
653	1532	2
653	2011	3
653	2696	6
653	2043	4
653	1128	9
653	2596	7
653	578	12
653	159	4
653	901	3
653	3301	3
653	1892	7
653	2730	3
654	3253	6
654	2058	3
654	3012	5
654	2771	13
655	2672	16
655	2888	4
655	1613	33
655	2677	20
655	1425	3
655	1818	37
655	2900	15
655	655	11
655	2683	6
655	2259	4
655	2690	21
655	2109	10
655	2398	2
655	2058	29
655	1444	4
655	2061	8
655	1380	4
655	2065	6
655	866	2
655	1260	11
655	694	4
655	2947	6
655	3266	13
655	789	4
655	2739	4
655	1884	53
655	3175	3
655	3179	153
655	1899	6
655	1902	6
655	2502	3
655	2776	6
655	2138	70
655	2353	4
655	1309	3
655	2360	21
655	996	12
655	2998	70
655	747	48
655	1508	8
655	3012	5
655	2796	7
655	1080	2
655	1135	5
655	1530	4
655	1954	2
655	3253	10
655	385	11
655	3041	5
655	408	5
655	1967	6
655	1538	5
655	2821	19
655	1170	2
655	1759	5
655	1282	6
655	574	3
655	3287	3
655	1996	5
655	1384	23
655	3290	9
655	2635	7
655	1310	12
655	1053	4
655	2639	4
655	2438	6
655	3082	31
655	2015	44
655	3090	6
655	2458	8
655	2000	16
655	3310	6
655	2240	36
656	2412	3
656	2114	24
656	2370	5
656	1128	3
656	1663	10
656	43	7
656	578	19
656	2358	25
656	831	3
656	816	3
656	1626	2
656	3218	32
656	2397	2
656	673	2
656	2010	17
656	1442	3
656	3079	46
656	2332	14
656	189	2
656	2765	26
656	2189	6
656	2982	32
656	2768	21
656	2068	15
656	3011	19
656	2445	12
656	1054	3
656	2228	6
656	2596	3
656	1803	13
656	2074	4
656	2400	41
656	1374	7
656	2072	5
656	919	10
656	826	2
656	687	2
656	2499	51
656	2032	3
656	3275	24
656	2668	4
656	2361	47
656	2545	28
656	2020	2
656	3217	6
657	2438	6
657	1991	4
657	3205	14
657	1260	6
657	1551	4
657	2900	6
657	1538	4
658	3182	5
658	1783	9
658	658	2
659	1836	3
659	746	2
659	860	4
659	834	4
659	1596	3
659	1765	4
659	3191	5
659	2793	3
659	2049	4
659	1498	3
659	2844	3
659	701	3
659	2955	3
659	2139	3
659	2269	3
660	2046	3
660	1874	4
661	746	2
661	1926	2
661	1928	2
661	2306	2
661	2566	2
661	1425	2
661	776	2
661	790	2
661	804	2
661	2476	2
661	1013	2
661	661	1
661	1135	6
661	1434	2
661	385	2
661	2158	2
661	1739	2
661	2342	2
661	1217	2
661	1403	2
661	1595	2
661	1855	2
661	2297	2
661	1170	2
661	3145	2
661	2036	2
661	2365	2
661	2999	2
662	2645	3
662	662	1
662	2677	3
662	1577	12
662	895	6
662	999	3
663	1427	3
664	1900	5
664	2947	5
664	664	4
664	1034	5
664	3017	12
664	3171	4
665	2732	5
665	2677	2
665	1662	4
665	914	3
665	3266	11
665	574	6
665	3287	2
665	2739	3
665	3061	7
665	2683	2
665	2916	2
665	2788	7
665	3290	3
665	806	2
665	665	1
665	1289	3
665	1040	3
665	2947	3
665	1049	2
665	2058	6
665	227	2
665	1788	3
665	3082	21
665	3284	2
665	3239	10
665	3085	2
665	1691	5
665	2259	3
665	2398	3
665	2716	3
665	1917	2
665	2351	4
665	1306	3
665	194	2
665	1748	4
665	2992	2
666	2757	7
666	2086	11
666	1276	2
666	1260	3
666	2595	7
666	1662	16
666	1047	9
666	943	12
666	2755	17
667	1948	4
668	2989	3
668	734	13
668	2703	6
668	2199	4
668	2976	4
668	3288	14
669	2760	3
669	2596	7
669	1254	22
669	758	7
682	2113	2
682	1594	20
672	672	1
672	2371	3
672	1056	17
672	2407	2
673	3157	6
673	3068	2
673	2246	11
673	3175	21
673	2891	7
673	1816	17
673	1509	2
673	1566	3
673	1823	9
673	2228	6
673	2101	2
673	1777	19
673	2523	7
673	1673	4
673	1521	2
673	956	2
673	966	10
673	1856	2
673	2221	27
673	3256	2
673	1033	3
673	940	9
673	919	8
673	2100	11
673	2358	10
673	1309	5
673	1073	7
673	2189	10
674	327	7
674	909	4
674	1176	4
675	2545	2
675	1594	16
676	2973	2
676	829	3
676	1340	2
676	2837	10
676	676	1
676	2510	3
676	3029	3
676	1000	2
677	2534	9
678	728	4
678	1186	4
678	1174	7
678	3132	6
678	1453	5
679	2390	4
679	2595	2
679	1662	20
679	1578	8
679	1368	5
679	679	1
679	2037	2
679	2048	5
2286	1056	13
2286	2361	2
681	1332	6
681	1670	8
681	1874	4
681	1577	12
670	1546	21
670	2163	2
670	2248	6
670	1577	7
670	2765	7
670	2425	5
670	670	1
683	734	12
683	2167	5
280	335	23
280	1869	6
280	3068	2
280	1352	11
280	2771	14
280	1475	4
685	1986	12
685	2084	2
688	1056	21
687	1657	2
687	1626	4
687	2835	5
687	1021	18
687	1460	5
687	687	1
687	817	5
687	2052	2
687	734	12
687	826	4
687	2294	7
687	3187	2
687	1580	9
687	2145	3
689	2928	2
689	2685	2
689	909	6
689	2981	2
689	2020	5
690	404	4
691	763	2
692	205	3
692	3102	3
692	2133	12
693	983	13
693	2621	2
693	1034	2
693	1818	20
693	1180	3
693	3287	2
693	2516	3
693	2204	7
693	1884	52
693	936	4
693	808	5
693	809	17
693	3017	3
693	3324	2
693	2240	3
693	2006	2
693	2058	36
693	2592	2
693	176	4
693	2870	6
693	1591	2
693	2132	3
693	1497	4
693	1170	2
693	2138	8
693	2612	2
693	2436	2
693	3147	17
693	693	6
693	1922	2
693	1759	5
693	1558	2
694	2259	3
694	1884	5
694	1170	3
694	809	3
694	2947	3
694	1040	4
694	694	1
694	2739	3
694	2612	3
694	1926	3
694	3287	3
694	1759	3
696	131	2
696	2832	2
696	1209	9
696	3033	2
696	1715	8
696	1563	9
696	2595	2
696	1577	5
696	1509	11
696	788	9
696	696	12
696	1448	17
696	895	4
696	999	18
696	714	3
696	871	2
697	822	46
698	895	7
698	698	1
699	2046	2
699	788	3
700	2553	4
701	860	2
701	834	3
701	2157	3
701	1596	2
701	1765	3
701	3191	4
701	2793	2
701	1060	3
701	2049	3
701	1836	2
701	1498	2
701	2844	2
701	2955	2
701	2139	2
701	2269	2
702	2685	5
702	1153	2
702	2369	4
702	1128	4
702	909	5
702	702	1
702	2832	12
703	1087	3
703	2358	2
704	704	4
704	1442	3
704	2343	38
704	3220	3
704	2043	11
704	733	3
704	1874	4
704	933	4
705	3239	7
705	2790	4
705	705	1
705	1651	4
705	2687	10
705	2677	3
705	3127	2
705	1613	2
705	2398	2
706	2043	7
829	1019	3
829	2510	3
829	3029	2
829	1606	2
708	1663	16
708	1886	3
708	2163	6
708	3175	9
708	999	14
708	3033	2
708	3081	6
708	2122	3
708	1318	3
708	539	11
708	2346	5
708	1220	11
708	2099	10
708	1549	8
708	1805	2
708	1742	3
708	2782	4
1176	909	8
1176	3064	2
1176	1091	3
1176	2703	7
1176	2018	3
1176	578	12
1176	819	5
1176	977	2
1176	1513	4
1176	1176	1
710	710	3
710	2358	5
711	2659	3
2395	2395	1
2291	3157	15
2291	1546	8
2291	3139	5
2291	2774	11
2291	1304	11
2291	2660	6
2291	2015	5
2291	1663	15
2291	1174	7
2291	1209	8
2291	2291	3
2291	963	2
2291	2189	5
2291	2669	5
2291	1528	10
2291	1838	6
2291	1648	6
2598	734	13
2598	2448	5
2598	3187	2
2111	2681	3
2111	3166	9
714	716	2
714	3025	3
714	1196	4
714	873	3
714	2584	4
714	1715	6
714	714	2
714	1537	3
714	895	3
714	999	6
714	831	3
715	715	1
716	2790	3
716	2945	5
716	1874	6
716	1326	3
716	2478	2
716	1944	17
716	1577	7
716	716	2
716	1298	4
716	1296	2
716	1105	4
716	1299	3
716	2539	7
716	1591	3
716	1795	2
716	3046	3
716	404	2
716	1756	6
716	1124	2
717	978	2
717	2477	2
536	2941	5
536	1018	8
536	2288	5
536	536	3
718	2928	16
718	3175	5
718	2346	5
718	1804	2
718	1872	2
718	2052	2
718	2014	4
718	2141	3
718	3193	2
718	1010	2
718	2853	4
718	2438	2
718	1473	3
718	2282	10
718	1540	2
719	2406	4
720	1186	2
720	1671	2
721	1888	2
722	2975	4
723	860	3
924	1855	2
924	746	2
924	1013	2
924	1403	2
924	2306	2
924	1425	2
924	1739	2
924	2365	2
924	2999	2
725	1655	3
725	1502	21
725	3095	15
725	2719	10
725	3320	4
725	3197	15
725	725	2
725	2188	8
725	1565	17
725	1667	8
1718	1924	3
1718	745	7
1718	2944	3
1718	2246	4
1718	2836	4
1718	1421	4
1718	2792	3
1718	2420	4
1718	574	3
1718	1283	4
1718	1716	4
1718	1718	2
1718	2430	4
1718	1435	5
1718	2692	4
1718	2759	4
1718	2058	3
1718	2893	5
1718	1188	5
1718	3259	3
1718	806	9
1718	1322	3
1718	2677	6
1718	1800	6
1718	2197	3
1718	194	5
1718	2609	5
1718	2994	4
1718	2035	5
1718	1604	4
1718	2783	3
727	727	2
728	1611	4
728	1186	8
728	3048	6
728	2515	6
728	959	15
728	1671	11
728	2577	5
728	2905	3
728	1576	6
728	2525	4
728	1483	6
728	2969	10
728	2727	23
728	857	7
728	992	19
728	2015	12
728	1398	4
728	1354	6
728	3263	6
728	728	5
728	2631	7
728	2666	14
728	2604	6
728	1753	7
728	1225	14
728	969	5
728	2616	6
728	3312	4
729	1181	6
729	404	4
730	826	2
730	884	9
730	1254	15
731	2208	5
731	2043	10
731	2947	3
731	936	6
731	2071	3
731	1048	3
731	731	8
731	2132	4
731	809	12
731	2983	3
731	1759	5
731	1558	3
731	1878	3
731	906	9
732	3061	14
732	2697	6
732	2589	4
732	2475	4
732	1372	4
2279	3239	9
2279	2672	6
2279	1508	3
2279	1310	7
734	3122	11
734	1373	13
734	1083	10
734	2161	11
734	2835	13
734	1992	14
734	1128	10
734	1081	13
734	2199	23
734	1816	11
734	3231	9
734	1084	14
734	1153	10
734	2930	10
734	2899	13
734	3062	14
734	1936	17
734	2154	11
734	1514	4
734	2317	16
734	1915	10
734	1626	15
734	988	12
734	2263	10
734	2052	11
734	1974	10
734	2868	12
734	3114	12
734	543	12
734	327	14
734	1726	10
734	2195	11
734	909	11
734	3187	15
734	1638	8
734	1210	13
734	817	15
734	2703	5
734	1964	10
734	1341	19
734	3108	16
734	2575	12
734	1663	11
734	2474	17
734	771	8
734	1066	11
734	1606	13
734	2938	2
734	2345	11
734	2530	13
734	1460	18
734	2030	12
734	1021	15
734	2827	7
734	1601	10
734	734	4
734	1499	13
734	2874	14
734	1339	19
734	1268	2
734	2407	14
734	2145	11
735	2636	4
735	1509	11
735	2742	7
735	735	1
736	1572	5
736	3148	5
736	2000	3
737	1486	2
983	1065	4
983	1486	5
983	1591	9
983	983	4
739	2438	10
739	1360	2
739	3205	19
739	3239	12
739	2900	3
739	2683	4
739	2346	2
993	1181	6
993	404	4
741	1611	5
741	2084	2
741	3132	10
741	2969	4
741	1453	5
741	1813	2
742	1519	3
1008	1608	2
1008	2760	7
1008	1019	4
1008	2913	16
1008	821	5
1008	1542	6
744	2115	4
744	899	7
744	1186	4
744	1174	15
744	2532	4
744	1326	3
744	1228	5
745	1924	6
745	745	5
745	2944	6
745	2836	7
745	1421	7
745	2677	8
745	2420	8
745	574	6
745	1283	7
745	1716	7
745	1695	9
745	2430	7
745	1435	11
745	2692	7
745	2759	7
745	2058	6
745	2893	8
745	2792	6
745	3259	7
745	1604	7
745	806	17
745	1800	14
745	2197	6
745	1188	6
745	2609	11
745	2994	7
745	194	8
745	2035	8
745	1322	6
745	2296	6
745	2783	6
746	1026	2
746	2481	2
746	776	2
746	1425	4
746	2049	5
746	3113	2
746	1434	2
746	105	2
746	810	2
746	3052	2
746	1640	2
746	1855	2
746	1457	2
746	3145	2
746	2498	2
746	2297	2
746	2943	2
746	1274	2
746	3162	2
746	2306	2
746	2310	2
746	2103	2
746	2529	2
746	2979	2
746	2540	2
746	2342	2
746	1300	2
746	1323	2
746	2776	4
746	2987	2
746	1493	2
746	2365	2
746	3002	2
746	746	1
746	1928	2
746	1130	2
746	2566	2
746	1933	2
746	1511	2
746	2158	2
746	1719	2
